Date,Open,High,Low,Close,Adj Close,Volume
2019-02-13,39.772297,39.905125,39.269451,39.563568,35.578079,24757195
2019-02-14,39.563568,39.962048,39.487667,39.819733,35.808445,19864949
2019-02-15,40.208729,40.332069,39.924099,40.227703,36.175320,19168993
2019-02-19,40.075901,40.664139,40.028461,40.417458,36.345955,24432985
2019-02-20,40.351044,40.379505,39.781784,40.037952,36.004681,27354884
2019-02-21,39.867172,40.151802,39.715370,39.981026,35.953491,19611883
2019-02-22,40.132828,40.920303,40.056927,40.759014,36.653107,24779329
2019-02-25,40.834915,41.148006,40.740040,40.872864,36.755486,25274815
2019-02-26,40.759014,41.015179,40.607212,40.815941,36.704292,16548959
2019-02-27,40.777988,41.005692,40.616699,40.730549,36.627510,16475074
2019-02-28,40.749527,41.537003,40.673622,41.129032,36.985847,39002427
2019-03-01,41.375713,41.546490,41.072105,41.138519,36.994377,26667781
2019-03-04,41.214420,41.356735,40.683113,40.863377,36.746956,22805820
2019-03-05,40.882355,41.034157,40.654648,40.692600,36.593376,26529812
2019-03-06,40.626186,40.673622,39.487667,39.715370,35.714592,22410359
2019-03-07,39.715370,39.743832,39.136623,39.269451,35.313595,29046132
2019-03-08,39.212524,39.316887,38.273247,38.795067,34.886997,31306119
2019-03-11,38.994308,39.392788,38.709679,39.373814,35.407448,29161545
2019-03-12,39.563568,39.772297,39.250473,39.592030,35.603676,24170539
2019-03-13,39.724857,39.971539,39.421253,39.857685,35.842575,23715316
2019-03-14,39.848198,39.924099,39.022770,39.079697,35.142956,32119596
2019-03-15,39.117645,39.734344,38.766602,39.639469,35.646339,74768652
2019-03-18,39.629982,39.914612,39.516129,39.667931,35.671936,18994345
2019-03-19,39.819733,40.256168,39.611008,40.132828,36.089993,26403227
2019-03-20,40.037952,40.227703,39.639469,40.009487,35.979084,23499035
2019-03-21,39.781784,40.455406,39.724857,40.180267,36.132656,24262553
2019-03-22,40.037952,40.436432,39.686909,39.705883,35.706059,19620105
2019-03-25,39.667931,39.990513,39.535103,39.743832,35.740189,19823316
2019-03-26,40.037952,40.512333,39.971539,40.246677,36.192379,20849279
2019-03-27,40.170776,40.455406,39.772297,39.867172,35.851105,19455048
2019-03-28,40.018974,40.199242,39.905125,40.123341,36.081467,16915541
2019-03-29,40.227703,40.398483,40.028461,40.294117,36.235043,21681834
2019-04-01,40.398483,40.740040,40.370018,40.645161,36.550724,20345046
2019-04-02,40.749527,40.967743,40.550285,40.711575,36.610443,18625129
2019-04-03,40.787476,40.863377,40.370018,40.645161,36.550724,16200402
2019-04-04,40.597721,40.721062,40.322582,40.550285,36.465401,12990972
2019-04-05,40.777988,41.062618,40.692600,40.787476,36.678699,15559043
2019-04-08,40.863377,41.062618,40.711575,40.929790,36.806679,15410323
2019-04-09,40.777988,40.796963,40.398483,40.645161,36.550724,18825072
2019-04-10,40.721062,40.721062,40.464897,40.540798,36.456867,13202615
2019-04-11,40.597721,40.635674,39.838711,40.104362,36.064396,20214877
2019-04-12,40.170776,40.170776,39.449715,39.573055,35.586617,21338546
2019-04-15,39.715370,39.962048,39.345352,39.933586,35.910828,18362788
2019-04-16,40.056927,40.132828,38.738140,38.823528,34.912590,27506976
2019-04-17,38.804554,38.899429,37.371918,37.836811,34.025276,42412117
2019-04-18,37.884251,37.884251,36.451614,37.362431,33.598679,50579774
2019-04-22,37.030361,37.476280,36.821632,36.982922,33.257404,31018904
2019-04-23,37.087288,37.609108,36.888046,37.400379,33.632801,26672102
2019-04-24,37.476280,37.609108,37.153702,37.352940,33.590141,21196994
2019-04-25,37.239090,37.789375,37.163189,37.580647,33.794907,18130065
2019-04-26,37.637569,37.941177,37.428844,37.922199,34.102058,20053193
2019-04-29,37.922199,37.969639,37.561668,37.561668,33.777851,23229001
2019-04-30,38.330170,39.070210,37.760910,38.529411,34.648106,34360400
2019-05-01,38.510437,38.823528,38.111954,38.681213,34.784615,20703406
2019-05-02,38.719166,38.918407,38.500950,38.908916,34.989380,20471210
2019-05-03,39.108158,39.373814,38.927895,39.269451,35.313595,18664759
2019-05-06,38.814041,39.629982,38.747627,39.516129,35.535423,25973406
2019-05-07,39.269451,39.573055,38.425049,38.738140,34.835804,27603838
2019-05-08,38.709679,38.927895,38.368122,38.851994,34.938190,23811968
2019-05-09,38.235294,38.747627,38.168880,38.557877,34.981232,19732461
2019-05-10,38.548386,38.728653,37.827324,38.633778,35.050091,17391527
2019-05-13,38.168880,38.567364,38.092979,38.491463,34.920979,28010788
2019-05-14,38.510437,38.776093,38.481972,38.576851,34.998444,26772759
2019-05-15,38.766602,39.174572,38.614799,39.041744,35.420212,33520678
2019-05-16,39.041744,39.829224,39.041744,39.506641,35.841988,25508486
2019-05-17,39.184059,39.667931,39.136623,39.345352,35.695663,29187684
2019-05-20,39.278938,39.573055,39.165085,39.459202,35.798946,24251591
2019-05-21,39.573055,39.667931,39.364326,39.535103,35.867802,28785056
2019-05-22,39.554081,40.047440,39.421253,39.838711,36.143250,25274604
2019-05-23,39.696396,39.829224,39.516129,39.772297,36.083000,25495944
2019-05-24,39.905125,40.142315,39.724857,39.800758,36.108818,15383341
2019-05-28,39.990513,40.303604,39.743832,39.753323,36.065792,49440610
2019-05-29,39.563568,39.696396,39.165085,39.582542,35.910847,26895761
2019-05-30,39.544594,39.800758,39.449715,39.753323,36.065792,17344308
2019-05-31,39.554081,39.829224,39.326378,39.392788,35.738697,22639288
2019-06-03,39.497154,40.028461,39.440228,39.772297,36.083000,22643082
2019-06-04,40.303604,40.559772,39.886147,40.066414,36.349831,18453537
2019-06-05,40.417458,40.645161,40.237190,40.303604,36.565022,21418861
2019-06-06,40.607212,40.882355,40.303604,40.521824,36.763000,24494222
2019-06-07,40.777988,41.034157,40.664139,40.721062,36.943756,20023470
2019-06-10,41.024670,41.024670,40.483871,40.863377,37.072868,15275727
2019-06-11,40.986717,41.081593,40.370018,40.483871,36.728565,18813162
2019-06-12,40.294117,40.958256,40.284630,40.872864,37.081478,16296843
2019-06-13,40.863377,40.929790,40.199242,40.322582,36.582237,14464042
2019-06-14,40.341557,40.673622,40.303604,40.569260,36.806038,13197872
2019-06-17,40.512333,40.702087,40.180267,40.683113,36.909325,14094931
2019-06-18,40.626186,41.110058,40.626186,40.863377,37.072868,22833434
2019-06-19,40.958256,41.356735,40.882355,41.271347,37.442997,21753611
2019-06-20,41.584438,41.850094,41.280834,41.366222,37.529072,23500300
2019-06-21,41.318787,41.745731,41.091084,41.432636,37.589321,38141203
2019-06-24,41.451614,41.650852,41.242886,41.518028,37.666790,24624075
2019-06-25,41.603416,42.020874,41.518028,41.518028,37.666790,28429015
2019-06-26,41.442123,41.555977,40.322582,40.787476,37.004009,41009348
2019-06-27,40.815941,41.328274,40.806454,41.204933,37.382748,21994977
2019-06-28,41.223907,41.480076,40.777988,41.100571,37.288067,39726209
2019-07-01,41.280834,41.631878,41.119545,41.527515,37.675404,21341392
2019-07-02,41.442123,41.954460,41.423149,41.954460,38.062740,16541898
2019-07-03,42.096775,42.277039,41.726753,42.125237,38.217682,10297580
2019-07-05,42.039848,42.077801,41.537003,41.669830,37.804516,18295227
2019-07-08,41.555977,41.622391,40.777988,41.081593,37.270844,23955312
2019-07-09,41.195446,41.555977,41.081593,41.148006,37.331097,14223308
2019-07-10,41.413662,41.850094,41.214420,41.802658,37.925026,15298599
2019-07-11,41.100571,41.328274,40.208729,40.777988,36.995399,38383518
2019-07-12,40.711575,40.787476,39.857685,40.227703,36.496159,33580967
2019-07-15,40.104362,40.578747,40.075901,40.559772,36.797428,20363912
2019-07-16,40.597721,40.768501,40.303604,40.654648,36.883499,19553386
2019-07-17,40.882355,40.977230,40.540798,40.550285,36.788818,16341532
2019-07-18,40.664139,40.853889,40.370018,40.853889,37.064262,13728877
2019-07-19,40.977230,40.996204,40.578747,40.578747,36.814636,23552579
2019-07-22,40.635674,40.815941,40.370018,40.626186,36.857681,12552086
2019-07-23,40.654648,41.015179,40.559772,40.882355,37.090088,19586904
2019-07-24,40.796963,40.796963,40.199242,40.692600,36.917938,18117838
2019-07-25,40.635674,40.796963,40.351044,40.483871,36.728565,17514634
2019-07-26,40.474384,40.958256,40.256168,40.882355,37.090088,21062187
2019-07-29,40.009487,40.796963,39.222012,39.326378,35.678444,64559186
2019-07-30,37.789375,38.178368,36.622391,36.802658,33.388824,95739668
2019-07-31,36.622391,37.637569,36.537003,36.850094,33.431858,56309423
2019-08-01,36.347248,36.641365,35.749527,36.290321,33.232037,51624920
2019-08-02,36.290321,36.565464,35.815941,36.053131,33.014832,29153640
2019-08-05,35.825428,35.891842,34.544594,35.066414,32.111267,46030183
2019-08-06,35.284630,35.398483,34.601517,35.056927,32.102585,31985843
2019-08-07,34.772297,34.895638,34.022770,34.705883,31.781122,32017253
2019-08-08,34.819733,35.056927,34.724857,34.981026,32.033081,23356429
2019-08-09,34.886147,34.943073,34.259960,34.487667,31.581297,25391703
2019-08-12,34.449715,34.459202,32.998100,33.576851,30.747238,44212665
2019-08-13,33.614799,33.975330,33.349148,33.396584,30.582163,45549453
2019-08-14,33.140415,33.187855,32.447819,32.485767,29.748102,38633421
2019-08-15,32.542694,32.808350,32.229603,32.713470,29.956617,30713665
2019-08-16,32.941177,33.216320,32.722961,32.874763,30.104317,30012334
2019-08-19,33.092979,33.510437,33.045540,33.377609,30.564787,21997296
2019-08-20,33.301708,33.358635,32.798862,32.836811,30.069561,19932510
2019-08-21,33.149906,33.320683,33.036053,33.083492,30.295452,19208728
2019-08-22,33.168880,33.425049,33.017078,33.282730,30.477901,16933142
2019-08-23,33.406071,33.538898,32.419353,32.580647,29.834986,27765311
2019-08-26,32.846298,33.074005,32.713470,33.055027,30.269390,17468680
2019-08-27,33.216320,33.292221,32.552181,32.580647,29.834986,24715351
2019-08-28,32.599621,33.349148,32.523720,33.282730,30.477901,26047924
2019-08-29,33.956356,33.956356,33.425049,33.519924,30.695107,19610302
2019-08-30,33.795067,33.889942,33.472485,33.728653,30.886244,18873346
2019-09-03,33.785580,34.421253,33.690701,34.269451,31.381472,26624989
2019-09-04,34.440228,34.535103,33.870968,33.994308,31.129511,20649441
2019-09-05,34.259960,34.611008,34.051231,34.478176,31.572605,22096794
2019-09-06,34.497154,34.696396,34.259960,34.629982,31.711617,20873416
2019-09-09,34.715370,34.952560,34.278938,34.943073,31.998325,24675616
2019-09-10,34.715370,35.464897,34.174572,35.464897,32.476177,32250397
2019-09-11,35.806454,35.825428,35.009487,35.493359,32.502232,16963181
2019-09-12,35.645161,35.692600,35.161289,35.370018,32.389290,16692303
2019-09-13,35.474384,35.673622,34.734344,35.018974,32.067822,24099605
2019-09-16,34.592030,35.123341,34.487667,34.943073,31.998325,19877070
2019-09-17,34.905125,34.914612,34.487667,34.629982,31.711617,22091945
2019-09-18,34.696396,34.838711,34.402279,34.516129,31.607361,19679550
2019-09-19,34.554081,34.886147,34.478176,34.639469,31.720304,17746409
2019-09-20,35.000000,35.341557,34.611008,34.810246,31.876690,45990658
2019-09-23,34.516129,34.715370,34.373814,34.383301,31.485727,17295191
2019-09-24,34.411766,34.705883,34.136623,34.165085,31.285898,24186560
2019-09-25,34.070210,34.487667,33.870968,34.060722,31.190331,20269685
2019-09-26,34.222012,34.383301,33.747627,33.946869,31.086067,17059728
2019-09-27,34.022770,34.478176,33.889942,34.364326,31.468348,17583671
2019-09-30,34.421253,34.449715,34.079697,34.089184,31.216396,17205391
2019-10-01,34.089184,34.174572,33.614799,33.614799,30.781982,22013001
2019-10-02,33.453510,33.462997,32.884251,32.922199,30.147753,22458000
2019-10-03,32.931690,33.652752,32.827324,33.633778,30.799364,22076135
2019-10-04,33.671726,34.136623,33.633778,34.089184,31.216396,18065349
2019-10-07,33.984821,34.402279,33.965843,33.994308,31.129511,11759373
2019-10-08,33.823528,34.041744,33.605312,33.614799,30.781982,14761270
2019-10-09,33.823528,34.051231,33.709679,33.861481,31.007879,13634333
2019-10-10,33.842506,34.165085,33.776093,33.956356,31.094759,12198680
2019-10-11,34.288425,34.705883,34.222012,34.259960,31.372778,18446054
2019-10-14,34.307400,34.487667,34.136623,34.440228,31.537855,8700981
2019-10-15,34.582542,34.857685,34.544594,34.629982,31.711617,15178232
2019-10-16,34.753323,34.867172,34.459202,34.478176,31.572605,14435795
2019-10-17,34.620495,34.924099,34.506641,34.592030,31.676867,15312090
2019-10-18,34.563568,34.819733,34.487667,34.592030,31.676867,14219198
2019-10-21,34.772297,34.800758,34.497154,34.592030,31.676867,13237081
2019-10-22,34.544594,34.819733,34.392788,34.563568,31.650805,14549416
2019-10-23,34.449715,34.895638,34.364326,34.886147,31.946199,14000598
2019-10-24,34.867172,34.952560,34.402279,34.525616,31.616043,19998385
2019-10-25,34.535103,34.990513,34.449715,34.886147,31.946199,17497665
2019-10-28,34.971539,35.559772,34.933586,35.370018,32.389290,25800339
2019-10-29,36.053131,36.774193,35.977230,36.252373,33.197289,32212032
2019-10-30,36.442123,36.831120,36.337761,36.508537,33.431858,22019430
2019-10-31,36.423149,36.603416,36.223907,36.404175,33.336296,24539860
2019-11-01,36.707779,36.944973,36.423149,36.423149,33.353668,19263220
2019-11-04,36.726753,36.755219,36.081593,36.081593,33.040894,17709730
2019-11-05,36.081593,36.148006,35.550285,35.559772,32.563053,21688474
2019-11-06,35.683113,35.796963,35.436432,35.683113,32.676003,18757722
2019-11-07,35.483871,35.654648,34.990513,35.018974,32.377743,22727297
2019-11-08,34.990513,35.256168,34.943073,35.151802,32.500549,26626886
2019-11-11,35.018974,35.113853,34.867172,35.037952,32.395290,12542916
2019-11-12,34.943073,35.189754,34.819733,35.075901,32.430382,13338370
2019-11-13,35.056927,35.056927,34.440228,34.724857,32.105808,25855252
2019-11-14,34.686909,34.876659,34.459202,34.677418,32.061943,25190600
2019-11-15,34.753323,35.550285,34.648956,35.370018,32.702309,36378810
2019-11-18,35.474384,35.521824,35.066414,35.313091,32.649685,18084532
2019-11-19,35.512333,35.749527,35.407970,35.730549,33.035652,26475110
2019-11-20,35.645161,35.759014,35.113853,35.151802,32.500549,19947582
2019-11-21,35.303604,35.996204,35.142315,35.806454,33.105835,20942664
2019-11-22,35.853889,36.442123,35.759014,36.366222,33.623375,25544006
2019-11-25,36.508537,36.888046,36.480076,36.698292,33.930401,31592385
2019-11-26,36.565464,36.612904,36.100571,36.328274,33.588295,34620633
2019-11-27,36.413662,36.726753,36.366222,36.650852,33.886539,19201034
2019-11-29,36.565464,36.888046,36.537003,36.546490,33.790051,9793873
2019-12-02,36.802658,36.812145,36.290321,36.328274,33.588295,15645998
2019-12-03,36.015179,36.242886,35.901329,36.100571,33.377766,20869832
2019-12-04,36.271347,36.299809,35.948769,36.185959,33.456711,14501248
2019-12-05,36.404175,36.404175,35.853889,36.081593,33.360214,13098058
2019-12-06,36.318787,36.546490,36.261860,36.328274,33.588295,12868708
2019-12-09,36.148006,36.413662,36.148006,36.356735,33.614613,15641571
2019-12-10,36.309299,36.603416,36.233398,36.508537,33.754963,19171311
2019-12-11,36.404175,36.593929,36.242886,36.261860,33.526886,15569372
2019-12-12,36.214420,36.641365,36.214420,36.565464,33.807598,13414469
2019-12-13,36.546490,36.698292,36.119545,36.366222,33.623375,16678496
2019-12-16,36.717270,37.381405,36.679317,37.134724,34.333916,24187824
2019-12-17,37.419353,37.419353,36.850094,36.907021,34.123390,29038016
2019-12-18,37.011387,37.077801,36.660343,36.897533,34.114613,27339390
2019-12-19,37.001900,37.144215,36.821632,36.973434,34.184795,22022276
2019-12-20,37.333965,37.514233,36.973434,37.220116,34.412868,58199772
2019-12-23,37.400379,37.495255,37.125237,37.305504,34.491821,17454345
2019-12-24,37.314991,37.419353,37.191650,37.277039,34.465500,5187683
2019-12-26,37.286530,37.542694,37.191650,37.362431,34.544449,9384078
2019-12-27,37.409866,37.590134,37.239090,37.305504,34.491821,10117662
2019-12-30,37.286530,37.400379,36.897533,36.916508,34.132160,11554264
2019-12-31,36.802658,37.191650,36.726753,37.172676,34.369015,15175703
