Date,Open,High,Low,Close,Adj Close,Volume
2019-07-09,64.400002,64.580002,64.190002,64.440002,64.440002,1351000
2019-07-10,65.040001,65.320000,64.919998,65.239998,65.239998,1713000
2019-07-11,65.570000,65.620003,65.070000,65.379997,65.379997,1691200
2019-07-12,65.110001,65.230003,64.919998,65.059998,65.059998,1032500
2019-07-15,65.040001,65.059998,64.449997,64.500000,64.500000,1626800
2019-07-16,64.099998,64.339996,63.650002,63.820000,63.820000,2097600
2019-07-17,63.759998,63.770000,63.259998,63.330002,63.330002,1833800
2019-07-18,63.169998,63.290001,62.770000,63.130001,63.130001,1874000
2019-07-19,63.250000,63.669998,63.189999,63.650002,63.650002,2346500
2019-07-22,63.680000,63.950001,63.630001,63.900002,63.900002,1343400
2019-07-23,64.309998,64.330002,63.759998,63.790001,63.790001,1911200
2019-07-24,63.430000,63.810001,63.160000,63.169998,63.169998,1824200
2019-07-25,63.650002,63.660000,62.820000,62.869999,62.869999,1995900
2019-07-26,63.380001,63.380001,62.950001,63.020000,63.020000,2242100
2019-07-29,63.889999,63.889999,63.320000,63.459999,63.459999,2139100
2019-07-30,63.580002,63.810001,63.230000,63.799999,63.799999,2549800
2019-07-31,63.259998,63.590000,62.439999,62.889999,62.889999,2970400
2019-08-01,59.560001,60.000000,58.709999,58.779999,58.779999,6372800
2019-08-02,58.779999,58.910000,58.020000,58.410000,58.410000,4766400
2019-08-05,57.580002,57.709999,56.860001,57.070000,57.070000,4738100
2019-08-06,57.279999,57.439999,56.689999,57.299999,57.299999,5442500
2019-08-07,56.799999,57.279999,56.520000,57.070000,57.070000,4529800
2019-08-08,57.430000,58.049999,57.119999,58.020000,58.020000,3171900
2019-08-09,57.419998,57.720001,57.130001,57.299999,57.299999,3782200
2019-08-12,57.490002,57.639999,57.250000,57.320000,57.320000,1827400
2019-08-13,57.009998,58.139999,56.889999,57.700001,57.700001,2823700
2019-08-14,56.439999,56.639999,56.090000,56.380001,56.380001,3670200
2019-08-15,54.990002,55.310001,54.779999,55.090000,55.090000,3445900
2019-08-16,55.209999,55.660000,54.980000,55.560001,55.560001,2703800
2019-08-19,56.279999,56.410000,55.990002,56.060001,56.060001,2628000
2019-08-20,55.599998,55.880001,55.299999,55.660000,55.660000,2987100
2019-08-21,56.450001,56.450001,56.049999,56.240002,56.240002,1822200
2019-08-22,56.259998,56.310001,55.709999,55.889999,55.889999,2652000
2019-08-23,55.680000,56.230000,54.980000,55.130001,55.130001,3428800
2019-08-26,55.869999,55.869999,55.160000,55.310001,55.310001,2240400
2019-08-27,55.630001,55.740002,54.840000,54.950001,54.950001,2298100
2019-08-28,55.340000,55.880001,55.150002,55.680000,55.680000,2706100
2019-08-29,56.060001,56.169998,55.700001,55.700001,55.700001,1962300
2019-08-30,55.759998,55.840000,55.250000,55.599998,55.599998,2284100
2019-09-03,54.709999,55.290001,54.560001,55.270000,55.270000,3874100
2019-09-04,55.759998,56.029999,55.730000,55.889999,55.889999,1913100
2019-09-05,56.209999,56.380001,55.730000,55.740002,55.740002,3218900
2019-09-06,55.549999,55.660000,55.310001,55.599998,55.599998,4065900
2019-09-09,56.029999,56.310001,55.930000,56.259998,56.259998,2522400
2019-09-10,57.070000,57.570000,56.689999,56.810001,56.810001,3057600
2019-09-11,56.980000,57.259998,56.430000,56.500000,56.500000,2638400
2019-09-12,56.180000,56.689999,55.939999,56.549999,56.549999,2539900
2019-09-13,57.099998,57.250000,56.709999,56.869999,56.869999,2742600
2019-09-16,58.630001,58.680000,57.790001,57.990002,57.990002,5876300
2019-09-17,58.619999,58.630001,57.439999,58.090000,58.090000,4372300
2019-09-18,58.040001,58.480000,57.959999,58.220001,58.220001,2163400
2019-09-19,58.810001,58.880001,58.299999,58.310001,58.310001,2317100
2019-09-20,58.570000,58.759998,58.320000,58.480000,58.480000,2698800
2019-09-23,58.400002,58.709999,58.360001,58.500000,58.500000,2159300
2019-09-24,58.209999,58.209999,57.680000,57.889999,57.889999,3129900
2019-09-25,57.680000,57.950001,57.570000,57.830002,57.830002,1951300
2019-09-26,58.439999,58.650002,58.250000,58.549999,58.549999,2640600
2019-09-27,58.770000,59.320000,58.669998,59.110001,59.110001,3073500
2019-09-30,58.549999,59.000000,58.549999,58.849998,58.849998,2814000
2019-10-01,58.669998,58.820000,58.279999,58.389999,58.389999,3173500
2019-10-02,57.099998,57.209999,56.480000,56.610001,56.610001,3659000
2019-10-03,56.430000,56.990002,56.130001,56.990002,56.990002,2290200
2019-10-04,57.000000,57.349998,56.869999,57.299999,57.299999,1790100
2019-10-07,57.480000,57.770000,57.160000,57.180000,57.180000,1984800
2019-10-08,57.049999,57.110001,56.430000,56.439999,56.439999,3122300
2019-10-09,56.880001,56.930000,56.480000,56.549999,56.549999,2009300
2019-10-10,57.049999,57.340000,56.939999,57.259998,57.259998,2286500
2019-10-11,57.799999,58.209999,57.770000,57.849998,57.849998,2365500
2019-10-14,57.549999,57.959999,57.470001,57.820000,57.820000,1519800
2019-10-15,57.630001,57.950001,57.470001,57.540001,57.540001,2399900
2019-10-16,57.630001,57.880001,57.389999,57.389999,57.389999,2214500
2019-10-17,58.189999,58.330002,57.910000,58.160000,58.160000,2543200
2019-10-18,58.000000,58.119999,57.619999,57.720001,57.720001,2998300
2019-10-21,57.900002,58.360001,57.900002,58.279999,58.279999,1663600
2019-10-22,58.570000,59.340000,58.500000,58.939999,58.939999,3305000
2019-10-23,59.049999,59.610001,58.990002,59.610001,59.610001,2220100
2019-10-24,60.020000,60.040001,59.330002,59.570000,59.570000,1869700
2019-10-25,59.270000,59.790001,59.250000,59.730000,59.730000,1119400
2019-10-28,60.090000,60.200001,59.820000,59.919998,59.919998,2154200
2019-10-29,59.500000,60.160000,59.410000,59.930000,59.930000,2471500
2019-10-30,59.950001,60.060001,59.540001,60.049999,60.049999,2822500
2019-10-31,58.290001,58.470001,57.660000,57.970001,57.970001,6078200
2019-11-01,58.220001,58.830002,58.189999,58.639999,58.639999,3750000
2019-11-04,59.669998,59.889999,59.430000,59.439999,59.439999,3277100
2019-11-05,60.150002,60.160000,59.740002,60.160000,60.160000,3043500
2019-11-06,60.290001,60.509998,59.750000,59.869999,59.869999,2170100
2019-11-07,60.240002,60.419998,59.950001,60.369999,60.369999,2370200
2019-11-08,60.130001,60.299999,59.930000,60.250000,60.250000,3064800
2019-11-11,59.779999,60.330002,59.720001,60.180000,60.180000,1804600
2019-11-12,60.250000,60.419998,59.889999,59.889999,59.889999,2294400
2019-11-13,59.840000,60.380001,59.820000,60.290001,60.290001,2423300
2019-11-14,59.490002,59.650002,58.980000,59.130001,59.130001,2030000
2019-11-15,59.299999,59.720001,59.240002,59.570000,59.570000,1907000
2019-11-18,59.419998,59.540001,59.299999,59.419998,59.419998,1861300
2019-11-19,59.660000,59.680000,58.689999,58.730000,58.730000,2826500
2019-11-20,58.430000,58.959999,58.250000,58.439999,58.439999,3864500
2019-11-21,58.560001,58.750000,58.330002,58.669998,58.669998,6554400
2019-11-22,58.939999,59.070000,58.360001,58.439999,58.439999,5777200
2019-11-25,58.869999,58.889999,58.520000,58.639999,58.639999,5367000
2019-11-26,58.400002,58.430000,57.860001,57.970001,57.970001,2683200
2019-11-27,58.000000,58.020000,57.619999,57.799999,57.799999,2221700
2019-11-29,57.470001,57.570000,57.279999,57.490002,57.490002,1478400
2019-12-02,57.630001,57.660000,57.060001,57.130001,57.130001,3257300
2019-12-03,56.450001,56.520000,56.029999,56.209999,56.209999,3525400
2019-12-04,56.820000,56.959999,56.680000,56.840000,56.840000,2856800
2019-12-05,56.990002,57.049999,56.459999,56.490002,56.490002,2321900
2019-12-06,57.080002,57.529999,57.060001,57.290001,57.290001,2769400
2019-12-09,57.369999,57.590000,57.230000,57.270000,57.270000,1940700
2019-12-10,57.500000,57.590000,57.250000,57.360001,57.360001,2066400
2019-12-11,57.330002,57.540001,57.180000,57.400002,57.400002,2044600
2019-12-12,57.369999,57.950001,57.320000,57.759998,57.759998,2602100
2019-12-13,58.099998,58.330002,57.340000,57.439999,57.439999,4001800
2019-12-16,58.380001,58.509998,58.060001,58.160000,58.160000,2794300
2019-12-17,58.639999,58.779999,58.369999,58.470001,58.470001,4058200
2019-12-18,58.689999,58.880001,58.500000,58.520000,58.520000,3437200
2019-12-19,59.049999,59.119999,58.750000,58.900002,58.900002,3162700
2019-12-20,58.500000,58.549999,58.020000,58.180000,58.180000,4835700
2019-12-23,58.130001,58.799999,58.099998,58.799999,58.799999,2031300
2019-12-24,58.610001,58.869999,58.610001,58.700001,58.700001,1128100
2019-12-26,58.849998,59.070000,58.840000,58.869999,58.869999,1229000
2019-12-27,59.500000,59.529999,59.040001,59.090000,59.090000,2486800
2019-12-30,59.119999,59.180000,58.650002,58.680000,58.680000,2425900
2019-12-31,58.740002,58.980000,58.560001,58.980000,58.980000,1864200
